dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
pkdd8,PKDD-8,585,587.000,592.000,2816,150,26,0.092857,5.200000,66.567741,9.959640,0.832097,0.263042,0.403246,3.687860,0.229080,68.024376,1707,0.403246,-1.3876641988754272,0,0.000000,0.00617985,0.00617985,0.00000050,0.00617985,0.00617985,0.00000000,1.198130,1.201940,-0.003180,0.025653,0.025620,0.001285,0.950241,0.950337,0.000096,0.00256550,1.47500591,1.000000
pkdd8,PKDD-8,586,588.000,593.000,2887,150,26,0.092857,5.200000,66.445557,9.634811,0.830569,0.255355,0.377707,3.491482,0.170599,63.523346,1771,0.377707,-1.5936005115509033,0,0.000000,0.00629115,0.00629115,0.00000033,0.00629115,0.00629115,0.00000000,1.197881,1.199932,-0.001712,0.025649,0.025614,0.001362,0.950139,0.950232,0.000093,0.00252917,1.41613898,1.000000
pkdd8,PKDD-8,587,589.000,594.000,2926,150,26,0.092857,5.200000,66.355042,9.456735,0.829438,0.259648,0.351720,3.284302,0.112949,59.080334,1810,0.351720,-1.8101329803466797,0,0.000000,0.00649343,0.00649342,0.00000055,0.00649343,0.00649343,0.00000000,1.191221,1.192883,-0.001396,0.024676,0.024643,0.001314,0.952166,0.952252,0.000086,0.00250324,1.35170794,1.000000
pkdd8,PKDD-8,588,590.000,595.000,3007,150,25,0.089286,5.000000,66.289200,9.371067,0.828615,0.252420,0.328503,3.123461,0.074412,55.734596,1891,0.328503,-2.0062544345855713,1,0.040000,0.00643329,0.00643329,0.00000064,0.00643329,0.00643329,0.00000000,1.190955,1.192630,-0.001406,0.024909,0.024883,0.001043,0.951535,0.951606,0.000071,0.00230766,1.32829187,1.000000
pkdd8,PKDD-8,589,591.000,596.000,2985,150,26,0.092857,5.200000,65.991516,9.258277,0.824894,0.247116,0.310730,3.172008,0.051756,56.372158,1898,0.310730,-1.9170557260513306,1,0.038462,0.00635126,0.00635126,0.00000065,0.00635126,0.00635126,0.00000000,1.197373,1.199394,-0.001688,0.025636,0.025619,0.000657,0.950219,0.950280,0.000061,0.00233377,1.29664347,1.000000
pkdd8,PKDD-8,590,592.000,597.000,2969,150,26,0.092857,5.200000,65.645981,8.959817,0.820575,0.240876,0.313004,3.136344,0.051755,55.793427,1912,0.313004,-1.9331852197647095,4,0.153846,0.00639599,0.00639599,0.00000016,0.00639599,0.00639599,0.00000000,1.188698,1.190681,-0.001668,0.024477,0.024462,0.000583,0.952542,0.952603,0.000061,0.00246946,1.37256543,1.000000
pkdd8,PKDD-8,591,593.000,598.000,3026,150,28,0.100000,5.600000,65.940216,9.530645,0.824253,0.245590,0.326910,3.089696,0.051755,56.089317,1976,0.326910,-1.9523272514343262,8,0.285714,0.00671270,0.00671270,0.00000031,0.00671270,0.00671270,0.00000000,1.186633,1.188525,-0.001594,0.024187,0.024167,0.000816,0.953000,0.953080,0.000080,0.00302226,1.40351366,1.000000
pkdd8,PKDD-8,592,594.000,599.000,3172,150,29,0.103571,5.800000,66.150749,10.133671,0.826884,0.247715,0.345382,2.972744,0.051755,54.590656,2122,0.345382,-2.065690040588379,9,0.310345,0.00697940,0.00697940,0.00000029,0.00697940,0.00697940,0.00000000,1.202493,1.204317,-0.001517,0.026400,0.026376,0.000903,0.948599,0.948686,0.000086,0.00280431,1.43092123,1.000000
pkdd8,PKDD-8,593,595.000,600.000,3289,150,28,0.100000,5.600000,66.362350,10.645018,0.829529,0.268505,0.372604,2.815822,0.051755,51.872486,2239,0.372604,-2.258476734161377,9,0.321429,0.00736196,0.00736196,-0.00000035,0.00736196,0.00736196,0.00000000,1.198781,1.199942,-0.000968,0.025765,0.025732,0.001275,0.949965,0.950062,0.000097,0.00261262,1.49135288,1.000000
pkdd8,PKDD-8,594,596.000,601.000,3446,150,29,0.103571,5.800000,66.721313,11.117822,0.834016,0.259248,0.366018,2.664663,0.051755,49.062572,2396,0.366018,-2.421609401702881,9,0.310345,0.00756178,0.00756178,-0.00000014,0.00756178,0.00756178,0.00000000,1.200341,1.201762,-0.001184,0.026017,0.025979,0.001488,0.949640,0.949744,0.000104,0.00263525,1.57048691,1.000000
pkdd8,PKDD-8,595,597.000,602.000,3519,150,30,0.107143,6.000000,67.290092,11.626618,0.841126,0.264347,0.375567,2.644716,0.052666,48.635994,2469,0.375567,-2.457754611968994,6,0.200000,0.00761874,0.00761874,-0.00000014,0.00761874,0.00761874,0.00000000,1.193539,1.194673,-0.000950,0.025121,0.025079,0.001683,0.951446,0.951550,0.000104,0.00292788,1.64517072,1.000000
pkdd8,PKDD-8,596,598.000,603.000,3529,150,32,0.114286,6.400000,67.546120,11.745547,0.844326,0.268298,0.384448,2.576121,0.071460,46.951115,2479,0.384448,-2.518937110900879,2,0.062500,0.00739451,0.00739451,-0.00000014,0.00739451,0.00739451,0.00000000,1.203892,1.205344,-0.001206,0.026546,0.026505,0.001572,0.948738,0.948834,0.000096,0.00318030,1.76528544,1.000000
pkdd8,PKDD-8,597,599.000,604.000,3443,150,31,0.110714,6.200000,67.950150,11.959691,0.849377,0.271455,0.395770,2.587965,0.106222,46.853718,2393,0.395770,-2.559072494506836,5,0.161290,0.00717523,0.00717523,-0.00000029,0.00717523,0.00717523,0.00000000,1.193280,1.194469,-0.000997,0.024940,0.024896,0.001769,0.952085,0.952180,0.000096,0.00296081,1.92727691,1.000000
pkdd8,PKDD-8,598,600.000,605.000,3363,150,30,0.107143,6.000000,68.351021,12.239742,0.854388,0.266507,0.397084,2.674983,0.120393,48.421867,2313,0.397084,-2.521118402481079,4,0.133333,0.00680854,0.00680854,0.00000030,0.00680854,0.00680854,0.00000000,1.189382,1.190624,-0.001044,0.024416,0.024377,0.001586,0.953132,0.953218,0.000085,0.00285330,2.14956230,1.000000
pkdd8,PKDD-8,599,601.000,606.000,3221,150,28,0.100000,5.600000,68.661179,12.390399,0.858265,0.264488,0.397114,2.732949,0.120393,49.818108,2171,0.397114,-2.5287177562713623,4,0.142857,0.00645863,0.00645862,0.00000048,0.00645863,0.00645863,0.00000000,1.190274,1.190927,-0.000548,0.024554,0.024510,0.001798,0.952779,0.952876,0.000097,0.00280926,2.41977517,1.000000
pkdd8,PKDD-8,600,602.000,607.000,3064,150,24,0.085714,4.800000,68.675125,12.079825,0.858439,0.268125,0.406761,2.749133,0.453291,50.730408,2014,0.406761,-2.6027026176452637,4,0.166667,0.00612584,0.00612583,0.00000084,0.00612584,0.00612584,0.00000000,1.197999,1.199034,-0.000864,0.025676,0.025637,0.001501,0.950306,0.950398,0.000091,0.00307896,2.47032259,1.000000
pkdd8,PKDD-8,601,603.000,608.000,2899,150,24,0.085714,4.800000,68.370323,11.649080,0.854629,0.277063,0.419815,2.944312,0.404722,54.416779,1830,0.419815,-2.380741834640503,5,0.208333,0.00575804,0.00575804,0.00000045,0.00575804,0.00575804,0.00000000,1.198308,1.200147,-0.001535,0.025840,0.025798,0.001633,0.949922,0.950022,0.000100,0.00318828,2.44633559,1.000000
pkdd8,PKDD-8,602,604.000,609.000,2718,150,23,0.082143,4.600000,67.939537,10.914061,0.849244,0.259189,0.392861,3.155718,0.404722,58.158215,1639,0.392861,-2.155395269393921,1,0.043478,0.00531291,0.00531290,0.00000087,0.00531291,0.00531291,0.00000000,1.198410,1.200795,-0.001991,0.025768,0.025728,0.001533,0.949955,0.950056,0.000101,0.00298647,2.24756998,1.000000
pkdd8,PKDD-8,603,605.000,610.000,2515,150,24,0.085714,4.800000,67.390579,9.819425,0.842382,0.241762,0.369871,3.318859,0.303093,60.996418,1461,0.369871,-1.9388618469238281,4,0.166667,0.00481220,0.00481220,0.00000021,0.00481220,0.00481220,0.00000000,1.195538,1.199475,-0.003293,0.025497,0.025455,0.001650,0.950531,0.950642,0.000111,0.00311803,2.02703188,1.000000
pkdd8,PKDD-8,604,606.000,611.000,2286,150,21,0.075000,4.200000,66.982323,8.780300,0.837279,0.261639,0.390040,3.514771,0.303093,64.102440,1262,0.390040,-1.765946865081787,4,0.190476,0.00451535,0.00451535,-0.00000068,0.00451535,0.00451535,0.00000000,1.201950,1.207057,-0.004249,0.026280,0.026223,0.002170,0.948938,0.949088,0.000150,0.00282910,1.99253262,1.000000
pkdd8,PKDD-8,605,607.000,612.000,2154,150,21,0.075000,4.200000,67.274628,8.394346,0.840933,0.258352,0.378413,3.795781,0.303093,69.836960,1145,0.378413,-1.4860286712646484,5,0.238095,0.00415765,0.00415766,-0.00000080,0.00415765,0.00415765,0.00000000,1.192753,1.198289,-0.004641,0.024863,0.024794,0.002779,0.952128,0.952300,0.000172,0.00233175,1.88685822,1.000000
pkdd8,PKDD-8,606,608.000,613.000,1987,150,19,0.067857,3.800000,67.417656,8.126672,0.842721,0.251844,0.358308,3.971890,0.303093,73.970825,1021,0.358308,-1.3479686975479126,5,0.263158,0.00391863,0.00391863,-0.00000053,0.00391863,0.00391863,0.00000000,1.190323,1.195161,-0.004065,0.024170,0.024101,0.002874,0.953603,0.953781,0.000178,0.00188098,1.76773590,1.000000
pkdd8,PKDD-8,607,609.000,614.000,1860,150,19,0.067857,3.800000,67.211388,8.296031,0.840142,0.244743,0.345777,4.228621,0.303093,79.112305,939,0.345777,-1.059587001800537,10,0.526316,0.00366823,0.00366823,-0.00000084,0.00366823,0.00366823,0.00000000,1.195308,1.199414,-0.003435,0.024868,0.024785,0.003327,0.952381,0.952584,0.000202,0.00195808,1.76606446,1.000000
pkdd8,PKDD-8,608,610.000,615.000,1705,150,16,0.057143,3.200000,67.431458,8.829125,0.842893,0.242276,0.345266,4.723098,0.305264,88.722496,789,0.345266,-0.5905157327651978,7,0.437500,0.00349590,0.00349590,-0.00000044,0.00349590,0.00349590,0.00000000,1.206087,1.209258,-0.002629,0.026091,0.026001,0.003441,0.950019,0.950235,0.000216,0.00197509,1.71662404,1.000000
pkdd8,PKDD-8,609,611.000,616.000,1577,150,16,0.057143,3.200000,67.891678,9.329415,0.848646,0.212261,0.311063,5.595376,0.305264,105.142860,661,0.311063,0.33943843841552734,7,0.437500,0.00327077,0.00327077,0.00000008,0.00327077,0.00327077,0.00000000,1.196790,1.198883,-0.001749,0.024984,0.024918,0.002634,0.952102,0.952253,0.000151,0.00190941,1.62145029,1.000000
pkdd8,PKDD-8,610,612.000,617.000,1433,150,16,0.057143,3.200000,68.300987,10.034128,0.853762,0.200767,0.294194,6.100832,0.305264,112.003876,532,0.294194,0.8692328929901123,6,0.375000,0.00313750,0.00313750,-0.00000025,0.00313750,0.00313750,0.00000000,1.204936,1.206432,-0.001242,0.026191,0.026128,0.002423,0.949571,0.949712,0.000141,0.00182240,1.61844885,1.000000
pkdd8,PKDD-8,611,613.000,618.000,1337,150,15,0.053571,3.000000,69.022675,10.694777,0.862783,0.172175,0.244096,6.476852,0.305264,115.354073,442,0.244096,1.218005895614624,8,0.533333,0.00305428,0.00305428,0.00000008,0.00305428,0.00305428,0.00000000,1.193925,1.195483,-0.001305,0.024875,0.024816,0.002372,0.952148,0.952270,0.000122,0.00155147,1.58578727,1.000000
pkdd8,PKDD-8,612,614.000,619.000,1284,150,14,0.050000,2.800000,70.313927,10.881430,0.878924,0.198083,0.264830,6.632061,1.054699,114.050941,384,0.264830,1.2923541069030762,3,0.214286,0.00314057,0.00314057,0.00000000,0.00314057,0.00314057,0.00000000,1.196497,1.198781,-0.001910,0.025378,0.025318,0.002350,0.950967,0.951086,0.000119,0.00145623,1.50542735,1.000000
pkdd8,PKDD-8,613,615.000,620.000,1313,150,12,0.042857,2.400000,70.807190,10.952682,0.885090,0.216250,0.292457,6.508725,1.512644,107.126907,413,0.292457,1.0925164222717285,3,0.250000,0.00333792,0.00333792,-0.00000108,0.00333792,0.00333792,0.00000000,1.206112,1.208955,-0.002357,0.026817,0.026768,0.001832,0.947987,0.948103,0.000117,0.00148408,1.51197111,1.000000
pkdd8,PKDD-8,614,616.000,621.000,1407,150,12,0.042857,2.400000,70.748566,11.151165,0.884357,0.259012,0.376683,5.747406,1.393314,93.915466,517,0.376683,0.25856900215148926,7,0.583333,0.00351592,0.00351592,-0.00000073,0.00351592,0.00351592,0.00000000,1.204835,1.208193,-0.002787,0.026447,0.026402,0.001698,0.948825,0.948942,0.000117,0.00144510,1.51528543,1.000000
pkdd8,PKDD-8,615,617.000,622.000,1489,150,12,0.042857,2.400000,70.202225,11.228354,0.877528,0.256732,0.373318,5.618317,1.393314,94.978218,617,0.373318,0.15253043174743652,10,0.833333,0.00358889,0.00358889,-0.00000086,0.00358889,0.00358889,0.00000000,1.198689,1.202623,-0.003282,0.025793,0.025754,0.001507,0.949873,0.949985,0.000112,0.00145512,1.56186719,1.000000
pkdd8,PKDD-8,616,618.000,623.000,1525,150,13,0.046429,2.600000,69.969818,11.479646,0.874623,0.262820,0.376406,5.470746,1.393314,94.334221,624,0.376406,0.022193431854248047,7,0.538462,0.00356207,0.00356208,-0.00000116,0.00356207,0.00356207,0.00000000,1.202640,1.205941,-0.002744,0.026523,0.026486,0.001420,0.948347,0.948460,0.000113,0.00144135,1.66105557,1.000000
pkdd8,PKDD-8,617,619.000,624.000,1515,150,13,0.046429,2.600000,69.831039,11.692695,0.872888,0.274131,0.390123,5.364795,1.393314,94.772507,584,0.390123,-0.08536434173583984,7,0.538462,0.00359423,0.00359423,-0.00000122,0.00359423,0.00359423,0.00000000,1.206740,1.209332,-0.002148,0.027375,0.027353,0.000803,0.946384,0.946471,0.000087,0.00163460,1.94243287,1.000000
pkdd8,PKDD-8,618,620.000,625.000,1543,150,15,0.053571,3.000000,70.056366,11.688068,0.875705,0.281290,0.392470,5.272143,1.393314,97.773140,582,0.392470,-0.1614990234375,7,0.466667,0.00363365,0.00363364,0.00000014,0.00363365,0.00363365,0.00000000,1.195168,1.197076,-0.001596,0.025546,0.025519,0.001068,0.950143,0.950220,0.000077,0.00184727,2.16221976,1.000000
pkdd8,PKDD-8,619,621.000,626.000,1573,150,17,0.060714,3.400000,70.565765,11.684254,0.882072,0.265757,0.344646,5.060826,1.031255,97.468903,572,0.344646,-0.3864152431488037,3,0.176471,0.00369158,0.00369158,-0.00000042,0.00369158,0.00369158,0.00000000,1.200372,1.201613,-0.001034,0.026431,0.026406,0.000922,0.948355,0.948422,0.000066,0.00169488,2.25390468,1.000000
pkdd8,PKDD-8,620,622.000,627.000,1612,150,15,0.053571,3.000000,71.111763,11.624215,0.888897,0.264662,0.337736,4.833372,1.031255,93.764633,567,0.337736,-0.709026575088501,1,0.066667,0.00378152,0.00378153,-0.00000068,0.00378152,0.00378152,0.00000000,1.201439,1.202638,-0.000998,0.026488,0.026460,0.001088,0.948597,0.948672,0.000075,0.00157694,2.29033882,1.000000
pkdd8,PKDD-8,621,623.000,628.000,1668,150,14,0.050000,2.800000,71.386177,11.451601,0.892327,0.261454,0.332684,4.545031,1.031255,87.543488,652,0.332684,-1.057015061378479,1,0.071429,0.00401583,0.00401584,-0.00000090,0.00401583,0.00401583,0.00000000,1.203247,1.204367,-0.000931,0.026336,0.026305,0.001168,0.949237,0.949312,0.000075,0.00156264,2.32047937,1.000000
pkdd8,PKDD-8,622,624.000,629.000,1786,150,16,0.057143,3.200000,71.674194,11.172212,0.895927,0.233814,0.297594,4.215500,1.031255,81.061600,800,0.297594,-1.396036148071289,1,0.062500,0.00415577,0.00415577,-0.00000080,0.00415577,0.00415577,0.00000000,1.189525,1.190605,-0.000908,0.024294,0.024260,0.001390,0.953412,0.953494,0.000082,0.00178679,2.32272807,1.000000
pkdd8,PKDD-8,623,625.000,630.000,1852,150,16,0.057143,3.200000,71.797989,11.048007,0.897475,0.225094,0.290011,3.697998,1.031255,71.722145,867,0.290011,-1.9763257503509521,1,0.062500,0.00419308,0.00419309,-0.00000061,0.00419308,0.00419308,0.00000000,1.204399,1.205472,-0.000891,0.026431,0.026398,0.001227,0.949371,0.949456,0.000085,0.00148311,2.57775392,1.000000
pkdd8,PKDD-8,624,626.000,631.000,1864,150,15,0.053571,3.000000,71.833786,11.009884,0.897922,0.211143,0.279333,3.331289,1.023789,64.900177,879,0.279333,-2.4059488773345947,1,0.066667,0.00416512,0.00416513,-0.00000099,0.00416512,0.00416512,0.00000000,1.190708,1.192328,-0.001361,0.024445,0.024416,0.001189,0.953393,0.953474,0.000081,0.00173542,3.27795633,1.000000
pkdd8,PKDD-8,625,627.000,632.000,1851,150,15,0.053571,3.000000,71.953316,10.896676,0.899416,0.206949,0.277371,3.016434,0.999728,59.158764,876,0.277371,-2.7641215324401855,0,0.000000,0.00412502,0.00412503,-0.00000087,0.00412502,0.00412502,0.00000000,1.197605,1.198694,-0.000909,0.025258,0.025229,0.001178,0.951602,0.951682,0.000079,0.00159051,2.62981976,1.000000
pkdd8,PKDD-8,626,628.000,633.000,1837,150,14,0.050000,2.800000,72.102638,10.481245,0.901283,0.203952,0.277507,2.907989,0.969984,57.644524,862,0.277507,-2.918848991394043,0,0.000000,0.00397989,0.00397989,0.00000000,0.00397989,0.00397989,0.00000000,1.197413,1.198538,-0.000939,0.025354,0.025319,0.001382,0.951240,0.951329,0.000089,0.00191562,2.33383094,1.000000
pkdd8,PKDD-8,627,629.000,634.000,1778,150,15,0.053571,3.000000,72.163574,10.061024,0.902045,0.207938,0.281620,2.808617,0.466299,56.091167,803,0.281620,-3.0207018852233887,3,0.200000,0.00377856,0.00377856,0.00000095,0.00377856,0.00377856,0.00000000,1.208701,1.211052,-0.001945,0.026857,0.026819,0.001405,0.948400,0.948491,0.000091,0.00206945,2.22262821,1.000000
pkdd8,PKDD-8,628,630.000,635.000,1701,150,15,0.053571,3.000000,72.367340,9.659312,0.904592,0.192884,0.261521,2.811951,0.466299,55.876953,772,0.261521,-3.036526679992676,3,0.200000,0.00359857,0.00359857,0.00000029,0.00359857,0.00359857,0.00000000,1.190909,1.193333,-0.002036,0.024625,0.024586,0.001576,0.952315,0.952404,0.000089,0.00210511,2.38887263,1.000000
pkdd8,PKDD-8,629,631.000,636.000,1650,150,18,0.064286,3.600000,72.652710,8.637676,0.908159,0.192477,0.258674,3.246910,0.466299,63.560505,752,0.258674,-2.5135788917541504,3,0.166667,0.00358668,0.00358668,0.00000151,0.00358668,0.00358668,0.00000000,1.196643,1.198441,-0.001503,0.025634,0.025588,0.001800,0.949779,0.949882,0.000103,0.00222230,2.71808143,1.000000
pkdd8,PKDD-8,630,632.000,637.000,1668,150,18,0.064286,3.600000,72.891953,7.650580,0.911149,0.194406,0.263720,3.541974,0.466299,69.176956,786,0.263720,-2.2001662254333496,3,0.166667,0.00362074,0.00362073,0.00000199,0.00362074,0.00362074,0.00000000,1.185512,1.187868,-0.001987,0.024179,0.024135,0.001785,0.952672,0.952769,0.000097,0.00207191,2.67569639,1.000000
pkdd8,PKDD-8,631,633.000,638.000,1698,150,18,0.064286,3.600000,73.061470,7.119109,0.913268,0.196664,0.270504,3.849993,0.466299,75.138161,787,0.270504,-1.8703954219818115,3,0.166667,0.00359036,0.00359035,0.00000115,0.00359036,0.00359036,0.00000000,1.182460,1.185992,-0.002987,0.023882,0.023848,0.001408,0.953336,0.953419,0.000083,0.00198798,2.15610578,1.000000
pkdd8,PKDD-8,632,634.000,639.000,1699,150,18,0.064286,3.600000,73.194214,6.840065,0.914928,0.201151,0.283146,4.164872,0.537449,81.564934,758,0.283146,-1.5335217714309692,0,0.000000,0.00348421,0.00348421,0.00000022,0.00348421,0.00348421,0.00000000,1.183514,1.186522,-0.002542,0.023995,0.023963,0.001309,0.953095,0.953175,0.000080,0.00182217,1.92380950,1.000000
pkdd8,PKDD-8,633,635.000,640.000,1662,150,16,0.057143,3.200000,73.517433,6.503001,0.918968,0.212094,0.295102,4.237551,0.785416,83.079659,676,0.295102,-1.5206745862960815,0,0.000000,0.00326750,0.00326750,0.00000016,0.00326750,0.00326750,0.00000000,1.184901,1.187460,-0.002160,0.023841,0.023805,0.001515,0.953812,0.953901,0.000089,0.00170143,1.81275301,1.000000
pkdd8,PKDD-8,634,636.000,641.000,1563,150,14,0.050000,2.800000,74.034515,6.884470,0.925431,0.225253,0.307173,3.779296,0.873072,74.625359,568,0.307173,-2.1113409996032715,7,0.500000,0.00298265,0.00298265,-0.00000060,0.00298265,0.00298265,0.00000000,1.181502,1.184979,-0.002943,0.023328,0.023300,0.001223,0.955330,0.955406,0.000076,0.00159523,1.72749709,1.000000
pkdd8,PKDD-8,635,637.000,642.000,1438,150,12,0.042857,2.400000,74.687057,7.310913,0.933588,0.236210,0.315192,3.430315,0.939131,68.092262,413,0.315192,-2.587963104248047,7,0.583333,0.00273543,0.00273543,-0.00000094,0.00273543,0.00273543,0.00000000,1.191617,1.195359,-0.003141,0.024551,0.024514,0.001537,0.953132,0.953227,0.000095,0.00130644,1.71374864,1.000000
pkdd8,PKDD-8,636,638.000,643.000,1336,150,12,0.042857,2.400000,75.192879,7.877026,0.939911,0.248617,0.335728,3.234787,1.012298,62.509090,333,0.335728,-2.83772611618042,7,0.583333,0.00270632,0.00270632,0.00000019,0.00270632,0.00270632,0.00000000,1.200300,1.203301,-0.002500,0.025591,0.025550,0.001573,0.951003,0.951106,0.000103,0.00185283,1.97131539,1.000000
pkdd8,PKDD-8,637,639.000,644.000,1333,150,14,0.050000,2.800000,75.491951,8.160704,0.943649,0.268124,0.363511,2.854525,0.511808,52.021568,302,0.363511,-3.232177972793579,7,0.500000,0.00288719,0.00288719,0.00000036,0.00288719,0.00288719,0.00000000,1.174157,1.176264,-0.001794,0.022049,0.022011,0.001752,0.957809,0.957903,0.000094,0.00215600,2.41793987,1.000000
pkdd8,PKDD-8,638,640.000,645.000,1424,150,14,0.050000,2.800000,74.735001,9.113110,0.934188,0.284479,0.382751,3.565899,0.449165,61.289169,361,0.382751,-2.3877646923065186,7,0.500000,0.00309922,0.00309922,0.00000050,0.00309922,0.00309922,0.00000000,1.182237,1.186184,-0.003339,0.023258,0.023229,0.001254,0.955309,0.955391,0.000082,0.00232251,2.64524790,1.000000
pkdd8,PKDD-8,639,641.000,646.000,1520,150,14,0.050000,2.800000,73.413803,9.796499,0.917673,0.293147,0.394271,3.661289,0.407042,62.741421,418,0.394271,-2.190098762512207,0,0.000000,0.00333297,0.00333297,0.00000046,0.00333297,0.00333297,0.00000000,1.187424,1.191087,-0.003085,0.023975,0.023948,0.001142,0.953623,0.953701,0.000078,0.00189615,2.22498672,0.999176
pkdd8,PKDD-8,640,642.000,647.000,1638,150,16,0.057143,3.200000,70.498390,13.723592,0.881230,0.281950,0.381290,3.708626,0.364462,65.256714,507,0.381290,-1.9046235084533691,0,0.000000,0.00360356,0.00360356,0.00000100,0.00360356,0.00360356,0.00000000,1.191610,1.195011,-0.002854,0.024557,0.024524,0.001321,0.952568,0.952657,0.000089,0.00194179,1.83632250,0.996429
pkdd8,PKDD-8,641,643.000,648.000,1764,150,17,0.060714,3.400000,68.038666,16.059748,0.850483,0.272391,0.363685,3.595774,0.336563,65.305870,602,0.363685,-1.853475570678711,0,0.000000,0.00365034,0.00365034,0.00000070,0.00365034,0.00365034,0.00000000,1.171796,1.174594,-0.002388,0.021798,0.021763,0.001598,0.958168,0.958254,0.000085,0.00242319,1.64443056,0.993201
pkdd8,PKDD-8,642,644.000,649.000,1787,150,17,0.060714,3.400000,65.542458,18.048386,0.819281,0.247695,0.339731,3.547635,0.313686,65.881012,655,0.339731,-1.7531723976135254,0,0.000000,0.00355639,0.00355639,0.00000043,0.00355639,0.00355639,0.00000000,1.199427,1.202292,-0.002389,0.025245,0.025209,0.001418,0.951329,0.951423,0.000094,0.00273792,1.41096134,0.986848
pkdd8,PKDD-8,643,645.000,650.000,1745,150,17,0.060714,3.400000,63.249142,19.756514,0.790614,0.244740,0.351403,3.181015,0.257905,61.623165,673,0.351403,-2.0128087997436523,0,0.000000,0.00362404,0.00362404,0.00000085,0.00362404,0.00362404,0.00000000,1.183083,1.184752,-0.001411,0.023208,0.023169,0.001679,0.955374,0.955469,0.000095,0.00313487,1.31387049,0.984725
